mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,chroma_mean,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,rms_energy,type,interval_start,interval_end,file_name
-362.93018,167.59288,-90.875465,-27.589378,-41.52628,-27.63428,-11.954777,1.509247,7.210389,-1.3015736,11.567531,-0.0695382,1.9124184,-6.841872,8.08962,0.07828038,-0.71276575,-6.6239963,-3.2354462,-2.4192114,0.47985536,1967.8498487018649,2161.475873718872,3183.427526595745,0.060767121010638296,0.01519063,FAKE,55.0,58.0,Obama-to-Biden.wav
-405.76556,168.14824,-84.451065,-16.249516,-27.041952,-19.821774,-7.7303023,-7.881308,10.053819,-2.7224293,11.29043,-4.8972216,3.4443438,-2.0531435,5.619604,-1.2741429,-0.39548242,0.18806796,-1.9076339,-3.414599,0.48056737,2121.4014127069354,2356.277402492391,3381.4827127659573,0.0690180352393617,0.008571635,FAKE,57.5,60.5,Obama-to-Biden.wav
-450.7196,150.2033,-63.988106,-7.1140313,-14.056875,-7.181485,-8.890894,-6.304426,9.382915,1.9271126,13.437095,-4.9419866,5.2002196,-6.967578,1.9276692,-6.4341216,0.23943092,-1.5346369,-2.381654,-0.36979774,0.4142661,2499.075648718617,2986.516867199994,4159.07579787234,0.06964968417553191,0.0040960754,FAKE,60.0,63.0,Obama-to-Biden.wav
-449.59402,104.730255,-32.830677,12.271428,-0.78378177,10.433063,-6.9398284,-2.8198931,-5.4175305,-1.5393058,-2.6401212,-7.3990574,-0.10273415,-3.722695,-2.6118646,-3.8885508,1.282714,-2.633828,-1.5145776,-0.68691677,0.4094162,3306.4566000200807,3724.8617714147786,6370.595079787234,0.09083693484042553,0.018292408,FAKE,62.5,65.5,Obama-to-Biden.wav
-459.17673,95.3825,-2.2442632,19.746775,-3.8218234,9.866812,-6.182099,-2.7237349,-6.5855865,-3.5650375,-0.24905305,-3.0742052,0.70009315,-2.9788005,-3.5814693,-5.046644,-0.77401096,-3.706797,-1.505223,-3.1223543,0.43644607,3519.996669388044,4141.605829817419,7447.639627659574,0.08076795212765958,0.020042563,FAKE,65.0,68.0,Obama-to-Biden.wav
-504.36502,106.46943,10.933076,9.740606,-1.4398202,9.974705,-3.214377,-1.4491248,-4.6125946,-1.5917495,1.5873011,-3.2277021,-0.055362213,-0.6228261,0.7996163,-3.0604622,-3.6940076,-5.0171866,-1.0466261,-1.1169171,0.47006568,3387.42787574038,4482.715963922216,7635.63829787234,0.0652322972074468,0.013840913,FAKE,67.5,70.5,Obama-to-Biden.wav
-411.93777,103.37902,9.089935,13.367746,-12.674712,-5.0459256,-14.513286,-4.9906726,-5.122254,-3.5260332,-2.0030026,-10.51356,-1.8197769,-2.5269015,-5.127058,-1.9353144,-1.9129069,-5.555532,-4.5822864,-6.618635,0.37456766,2724.020724242021,3575.553991074546,5527.260638297872,0.05485164561170213,0.047251746,FAKE,70.0,73.0,Obama-to-Biden.wav
-437.86728,91.704506,12.240977,12.593017,-4.638999,2.9864361,-9.453027,-5.6199946,-4.941466,-2.5097575,-0.90643775,-5.8585105,-1.1425065,-1.5228838,-1.0330395,-1.576528,-2.312622,-4.4744596,-3.7379632,-5.3642635,0.43722618,2963.5431688134126,4094.8840313428063,6462.849069148936,0.05308344414893617,0.03617059,FAKE,72.5,75.5,Obama-to-Biden.wav
-434.59833,110.11217,7.545221,29.555363,-5.017942,6.9334702,-15.289727,-5.8469915,-9.219046,-6.0947747,-4.2985244,-8.423466,1.2764856,-5.072761,-5.728258,-4.3745427,-2.2033036,-8.906127,-4.931133,-5.065805,0.3874225,2720.964449360501,3731.7590997487778,5762.716090425532,0.04344040890957447,0.03388368,FAKE,75.0,78.0,Obama-to-Biden.wav
-413.23676,91.479805,-6.1481586,18.715023,-2.6516438,7.323154,-8.8221035,-6.13534,-11.765832,-6.7540245,-3.6423595,-10.505339,1.286344,-0.68503606,-3.1351416,-2.114144,-1.4034946,-4.3040285,-0.37492257,-4.7459073,0.4539025,3442.539557538023,3853.88873635964,7129.072473404255,0.07175864361702128,0.04106596,FAKE,77.5,80.5,Obama-to-Biden.wav
-403.80112,111.77834,-11.011191,15.659589,-5.851017,4.1753774,-22.49382,-8.492829,-9.591681,-8.181666,-3.4422295,-12.516725,-2.435911,-1.7175231,-4.310055,-4.9263673,-3.1387846,-6.199349,-3.2074265,-6.253422,0.3936613,2908.128428065456,3512.8122763330616,5730.967420212766,0.06903673537234042,0.043559607,FAKE,80.0,83.0,Obama-to-Biden.wav
-381.25827,101.31504,-4.8582354,14.534859,-11.809892,-2.4203312,-19.415916,-10.776795,-10.025016,-7.64014,-3.686448,-9.5194025,0.09856853,1.5497634,-4.5011096,-4.444948,-2.8785565,-6.566725,-2.4400682,-6.921604,0.31718394,2767.9179308157227,3334.9623167788363,5250.664893617021,0.0684819647606383,0.054143637,FAKE,82.5,85.5,Obama-to-Biden.wav
-402.84622,99.722305,-4.428853,12.651808,-3.7675803,11.957674,-11.296981,-9.644982,-14.761195,-8.576401,-1.8753865,-7.3359013,0.35650888,-2.5723324,-4.633318,-4.668913,-2.9557757,-4.9642115,-1.2291405,-5.112885,0.3534495,3018.876457232269,3641.7245694074154,6144.614361702128,0.06854429853723404,0.036423713,FAKE,85.0,88.0,Obama-to-Biden.wav
-408.72714,127.619415,-27.518297,8.226934,-23.398794,-10.829067,-2.865772,2.8911257,-9.688766,-7.0625052,4.5943,3.3398635,-1.5408771,-8.987428,-1.1005613,2.257174,0.67004716,-9.471919,-6.5017366,-1.1163884,0.44854867,2768.751467422817,3184.8304794622227,5473.071808510638,0.06914685837765958,0.01972362,FAKE,87.5,90.5,Obama-to-Biden.wav
-372.43503,182.9025,-106.177376,-24.740044,-43.963764,-33.640366,-8.1829815,-3.8359442,15.109744,-3.0463178,16.13332,-1.9176518,3.1219416,-4.9984303,5.557396,1.6382862,-1.0033053,-4.7247143,-8.218467,-1.5608104,0.44723195,1834.0187249690985,1857.3095311178429,2986.6190159574467,0.059692902260638295,0.01720731,FAKE,90.0,93.0,Obama-to-Biden.wav
-394.20248,174.76309,-86.13029,-12.888653,-37.58229,-29.127811,-11.727927,-4.601526,13.741814,-4.291045,10.883583,-8.081846,3.8704562,-2.2390437,6.241009,-0.44478956,-0.7931509,-3.214137,-5.8504176,-1.6795425,0.4606125,1998.3397991153577,2189.6882295773034,3321.476063829787,0.0611806017287234,0.011681941,FAKE,92.5,95.5,Obama-to-Biden.wav
-467.63504,129.77533,-53.883476,19.748356,-13.070015,-18.624237,-10.743284,7.9731693,19.54067,-11.377462,-5.5854626,-15.447432,5.1939244,-1.5671729,10.703347,3.4415097,5.1177955,-1.7282941,-7.151677,-1.9676892,0.3948571,2929.028157941364,3257.9689629029217,5185.754654255319,0.08754155585106382,0.0033284766,FAKE,95.0,98.0,Obama-to-Biden.wav
-427.20093,94.087296,-18.568205,-0.6170322,6.8214426,7.052165,-8.308279,-6.1589866,-7.8740325,-6.458626,-4.5273376,-6.660425,0.64715385,0.8512988,-0.11250454,-0.5934026,-0.22411732,-3.4378982,-3.6996908,-3.0666528,0.4510102,3074.0936875784228,3569.508109119173,5863.031914893617,0.08468043550531915,0.024158932,FAKE,97.5,100.5,Obama-to-Biden.wav
-339.907,113.41422,-14.714981,19.815453,-10.983683,12.3905945,-12.894122,-12.584252,-21.282907,-11.954603,-4.837776,-16.017643,-3.3895636,-5.368582,-6.1810403,-5.38634,-2.5754535,-8.0046425,-2.8880334,-6.324575,0.31916362,2565.7039730514657,2891.03387503384,4593.916223404255,0.06538189827127659,0.06303385,FAKE,100.0,103.0,Obama-to-Biden.wav
-433.1326,146.69667,-58.072132,-13.94426,-33.08565,-21.497326,-7.5100565,6.1695013,6.0747185,-2.4304745,9.505808,5.707303,3.3695514,-5.075391,2.5277717,1.1056252,3.547567,-5.9620323,-4.7707515,1.5094482,0.46504638,2552.202821946791,2934.702123002605,4621.675531914893,0.06838846409574469,0.010421072,FAKE,102.5,105.5,Obama-to-Biden.wav
-419.771,155.21202,-93.93503,-29.35788,-36.62287,-21.296642,-5.520114,2.3881,13.608407,-5.4530134,10.254737,0.68217033,6.4423504,-4.6299267,9.52654,3.027893,6.687725,0.19516751,-2.4766502,3.6344779,0.402767,2163.4082858047786,2381.1304968913996,3465.9242021276596,0.06400432180851064,0.01029157,FAKE,105.0,108.0,Obama-to-Biden.wav
-412.79895,91.32795,-15.402225,-6.1132503,2.460839,10.460824,-7.4900026,-1.103686,-2.2116687,-12.176545,-9.292406,-11.785614,-2.5680716,0.567274,0.3688105,1.3233188,-1.8661203,-2.8886392,-2.544208,-4.8711743,0.32316744,2690.1959095324423,3361.0503170069187,5039.810505319149,0.06328956117021277,0.032983534,FAKE,107.5,110.5,Obama-to-Biden.wav
-425.80936,100.931694,-3.7681003,1.7694751,-6.387364,6.118662,-4.3946247,0.66261375,-3.1358335,-9.948895,-5.720808,-7.1347723,-1.6040704,-0.35147095,-0.19999169,-1.2825427,-4.5435452,-3.6621134,0.7756652,-0.41296723,0.3893211,2959.5739861662105,3627.6573784384846,5988.031914893617,0.07128490691489361,0.03390404,FAKE,110.0,113.0,Obama-to-Biden.wav
-404.04535,117.31122,-13.333721,-6.20988,-17.718313,-6.4939766,-13.534038,2.9477637,3.2921362,-5.9460783,-7.521605,-10.908842,-3.9435189,-4.0963836,-1.4939681,-1.138576,-2.9735498,-5.12516,-1.1764698,-0.5711618,0.30947557,2138.105873848959,2999.763452325674,3659.2420212765956,0.04673786569148936,0.039685797,FAKE,112.5,115.5,Obama-to-Biden.wav
-385.0797,121.81748,-8.980012,17.014791,-7.01776,6.522119,-17.332243,-5.8836107,-10.22182,-14.043858,-6.3927865,-9.818373,-1.9408098,-6.909039,-7.1475,-5.4017715,-4.833546,-8.6214285,-3.616452,-4.571637,0.35013312,2471.8971313830593,3157.632532121951,4802.859042553191,0.06012508311170213,0.04240434,FAKE,115.0,118.0,Obama-to-Biden.wav
-516.6352,98.02402,-44.42476,29.172346,1.3055584,-9.479093,-4.521985,9.825372,3.5425656,-19.540266,3.9717417,1.2637252,8.764135,-6.553414,10.295008,2.0246294,4.9331565,-1.7499857,-0.11689544,7.873504,0.4610081,3844.29687848952,3918.645235837871,7041.88829787234,0.12746010638297872,0.0016114593,FAKE,117.5,120.5,Obama-to-Biden.wav
-459.9343,91.51994,-0.56152695,9.770861,1.7135975,9.141432,-8.022409,-0.5689487,-8.096725,-6.9436755,-0.9471738,-4.6362214,-0.5633829,-0.99740916,1.1571736,-1.7438495,-1.3860009,-2.8462718,-0.99545884,-2.5464132,0.5083442,3519.5119990713506,4160.382890382826,7328.45744680851,0.08767661236702128,0.023602938,FAKE,120.0,123.0,Obama-to-Biden.wav
-420.7763,119.875175,-19.39381,0.65830964,-17.964535,-26.106043,-6.880039,8.854866,1.1440216,-7.789661,-2.9926748,2.6879613,0.95719373,-2.821039,-1.7085123,-1.4543324,-1.0424017,-4.2574005,-4.0678005,-2.5207293,0.49085686,2771.6698137119065,3191.537380706085,5349.567819148936,0.0746114527925532,0.011728904,FAKE,122.5,125.5,Obama-to-Biden.wav
-384.3573,177.42703,-89.66282,-19.605083,-36.066883,-24.093279,-12.512588,-5.855816,8.876137,-4.4647055,14.479864,-1.9476491,7.095777,-7.5130997,0.8203706,-3.702648,0.4764482,-0.62104505,-2.8258936,0.5662684,0.47283408,1942.5074238055852,2121.809186469879,3110.621675531915,0.06014793882978724,0.011608471,FAKE,125.0,128.0,Obama-to-Biden.wav
-411.23352,156.48566,-76.36363,-13.601151,-29.955488,-13.9037695,-15.034088,-4.7229333,8.594962,-1.8267344,11.300709,-4.1926756,7.3803887,-7.5728164,3.5420375,-2.5500135,4.5084224,0.08787903,-0.85543126,0.7377985,0.41879416,2336.123280913356,2636.0766592499867,3893.949468085106,0.07249002659574467,0.007167477,FAKE,127.5,130.5,Obama-to-Biden.wav
-313.1734,125.08337,-19.765484,3.3952563,-13.345967,-3.9681077,-18.423357,-13.407328,-9.894599,-11.643486,-8.629994,-13.517954,-0.4322333,-1.1890898,-8.236806,-5.4100356,-2.3527396,-6.372665,-5.085713,-6.7763376,0.30399105,2135.08212446024,2698.113407050744,4073.803191489362,0.050415558510638295,0.08543838,FAKE,130.0,133.0,Obama-to-Biden.wav
-377.45358,121.06866,-19.585402,-16.923231,-24.266354,-25.22455,-9.420296,3.408804,2.4766762,-0.54887515,1.4382836,0.6329304,0.5467579,-0.88905096,0.952443,1.256091,-1.0946586,-4.0837846,-3.9784987,-1.4475043,0.42329562,2405.097178132512,2932.72689839913,4624.66755319149,0.06044506316489362,0.025541928,FAKE,132.5,135.5,Obama-to-Biden.wav
-379.9825,167.78009,-98.624016,-24.926405,-35.55232,-21.533474,-11.095508,1.3059236,10.062869,0.20071805,10.790147,-6.3167872,6.1353426,-3.0441377,10.288965,-6.0986276,-1.8139069,-1.284223,1.6603533,1.16791,0.46238184,2036.4290316143845,2124.0354601542717,3235.621675531915,0.06637092752659575,0.012650423,FAKE,135.0,138.0,Obama-to-Biden.wav
-366.58163,132.31558,-38.66677,-22.088644,-20.761793,-21.877497,-15.059602,1.7667109,3.9739554,2.1453457,-2.4389307,-9.251511,-2.7426438,0.7348107,1.14819,-0.25713554,-2.82636,-5.8675427,-2.9865224,-2.036463,0.33954316,2030.2306538750663,2562.4532053548514,3341.5059840425533,0.05165600066489362,0.039105456,FAKE,137.5,140.5,Obama-to-Biden.wav
-288.82382,132.6576,-20.363739,11.877258,-27.901608,-11.418385,-17.343235,-8.524406,-13.080635,-11.098462,-11.976782,-18.579842,0.14462462,-3.9797046,-10.732838,-5.752213,-4.4333673,-10.3680105,-6.592061,-7.8262343,0.2509938,1967.1532964983514,2302.48286457595,3139.128989361702,0.05452127659574468,0.110114194,FAKE,140.0,143.0,Obama-to-Biden.wav
-357.55362,101.86511,1.3894913,9.73659,-8.994363,2.0179522,-6.975137,-7.8589087,-13.840771,-14.211002,-6.7033186,-13.127246,-4.8025527,-1.4773389,-5.7413073,-4.916434,-4.023836,-4.5954423,-2.7198923,-4.3998885,0.38917363,2647.1640347664966,3151.724464876491,5243.26795212766,0.06562084441489362,0.07523694,FAKE,142.5,145.5,Obama-to-Biden.wav
-410.34753,95.949875,-6.2921095,4.0838227,-1.8979487,4.470752,-7.92177,-5.77107,-6.6451836,-7.448364,-4.0387926,-4.927627,-1.224622,-2.933281,-2.632713,-2.1324887,-2.7108185,-5.3289905,-2.366449,-2.2516646,0.44229108,3236.8319826904726,3656.8781582088786,6541.140292553191,0.08649642619680852,0.030510444,FAKE,145.0,148.0,Obama-to-Biden.wav
-493.5551,105.910736,-14.736658,-1.5614377,-9.630103,2.5342739,-2.1402633,3.3568032,5.773691,1.5229282,-0.10490885,-1.4034415,1.5950518,-0.91741717,1.5846907,-0.07760536,0.5052256,-1.4169583,-0.9912568,1.9573841,0.5540626,3659.305897017881,4317.980418116556,7945.229388297872,0.09325548537234042,0.00432281,FAKE,147.5,150.5,Obama-to-Biden.wav
-345.3615,120.54724,-4.4737716,8.63561,-11.640272,-1.4323957,-11.747346,-11.072721,-13.449152,-8.803588,-7.982745,-16.077267,-1.3913705,-0.84112,-6.1902275,-5.6315064,-4.1834683,-6.3440433,-5.5403852,-5.4737716,0.34199905,2255.2823187462923,2819.2399792843185,4081.532579787234,0.05515708111702128,0.07601062,FAKE,150.0,153.0,Obama-to-Biden.wav
-303.23477,146.46416,-11.204942,9.30278,-15.881399,-8.263416,-21.190119,-11.012425,-13.770971,-8.753628,-5.672848,-17.60251,-1.0928363,-4.733708,-9.062839,-6.223074,-6.0628653,-8.007636,-6.523248,-6.891778,0.2806355,1640.5228971146885,2303.4265313352394,2685.9208776595747,0.03675822805851064,0.10391242,FAKE,152.5,155.5,Obama-to-Biden.wav
-436.42297,105.012596,1.2957764,-3.3118076,-3.2286742,-2.355138,-9.011087,-2.840925,-2.8015728,-1.8875074,0.8902057,-1.1658508,1.3160304,-0.9479782,-1.6336249,-2.3667653,-2.3341973,-2.5617542,-2.1271894,-0.6418944,0.44711974,3006.8901513327637,3778.4139609586687,6254.488031914893,0.07177734375,0.022351258,FAKE,155.0,158.0,Obama-to-Biden.wav
-473.201,117.93784,-46.37534,13.161328,-14.350688,1.502957,-2.468538,5.8235025,0.38385877,-11.442994,9.193463,0.07515752,7.355293,-13.048199,4.642319,-1.0218035,6.2282186,-3.4308794,-0.5903901,5.0851903,0.5583328,3434.455948899961,3764.7610426041624,6604.05585106383,0.10394988364361703,0.0018474638,FAKE,157.5,160.5,Obama-to-Biden.wav
-489.61942,103.92284,-46.01989,20.91361,-0.036275856,15.002648,1.3660587,4.376302,-0.037829656,-14.574023,1.1515479,-5.0453753,9.64662,-9.522366,5.503355,-0.40958837,7.701995,-4.9714446,-4.9967213,3.3663638,0.63984203,3802.063942355892,3983.777778433499,7453.291223404255,0.11996550864361702,0.0014049053,FAKE,160.0,163.0,Obama-to-Biden.wav
-405.88464,101.34448,-10.678645,9.339933,-0.87591606,3.9193869,-7.8002605,-7.12539,-11.6533165,-6.9043875,-2.363665,-7.201807,-0.21870533,-2.4384613,-3.1068308,-0.91492194,0.36619133,-3.6009548,-3.1479936,-2.4918697,0.4821007,3112.2870208875593,3541.1259569101435,6215.093085106383,0.08445395611702128,0.041749556,FAKE,162.5,165.5,Obama-to-Biden.wav
-368.84668,110.26066,-2.8042455,23.79895,-9.794192,4.625143,-7.526489,-8.904908,-11.835512,-10.061164,-8.37484,-13.05273,0.5214069,-1.1403081,-5.988644,-4.8056526,-3.7430568,-6.481122,-2.963163,-5.836538,0.37262565,2760.064540807236,3263.3818194511346,5488.530585106383,0.06729970079787234,0.05066749,FAKE,165.0,168.0,Obama-to-Biden.wav
-378.57663,95.56044,2.6430538,23.00268,-5.596527,2.9219685,-7.842228,-5.8429513,-8.089599,-6.77799,-6.7750497,-10.287882,-3.40645,-2.1453516,-2.8186092,-2.0612962,-2.1752965,-5.7137036,-2.2448618,-5.229644,0.41550043,3151.930652700585,3470.2405897815897,6155.91755319149,0.0857421875,0.047971245,FAKE,167.5,170.5,Obama-to-Biden.wav
-459.85577,89.53395,5.4536,20.168201,-3.946074,8.774833,-4.9091578,-2.826799,-4.7391067,-2.4134223,-2.1324124,-4.8608346,0.35718903,-2.168641,-2.318045,-2.571443,-1.4008478,-4.783141,-0.8079023,-2.5914538,0.5280201,3622.603759303953,4224.604923576176,7780.335771276596,0.08264419880319149,0.027700655,FAKE,170.0,173.0,Obama-to-Biden.wav
