mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,chroma_mean,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,rms_energy,type,interval_start,interval_end,file_name
-350.74976,118.19455,-30.337622,-24.312014,-18.164436,-19.098656,-13.509466,0.05961683,1.1583217,-0.7012499,-0.41712192,-4.7908883,-1.0660764,0.16288246,-0.35827887,-0.9348792,-2.8949125,-3.8838735,-2.298147,-2.4940214,0.38782814,2194.2743244481267,2623.0960073603346,3911.7447250639384,0.05878356777493606,0.036906987,FAKE,130.0,140.0,Obama-to-Biden.wav
-366.51038,96.60421,-1.9124029,3.6898518,-11.564141,-2.9498444,-8.185563,-5.6139364,-8.036488,-8.469084,-6.6658626,-10.41359,-1.8446301,-2.2227786,-5.459456,-2.632479,-2.9297867,-5.668272,-3.2563426,-3.975818,0.38940248,2764.4732146222595,3252.372373845165,5424.942055626599,0.07184477901214834,0.06195879,FAKE,140.0,150.0,Obama-to-Biden.wav
-379.72107,108.6895,-4.1541657,1.2871547,-7.8312483,-4.95697,-9.910042,-5.2504473,-8.085478,-6.2560678,-3.0059605,-7.3372746,-0.3840719,-3.0662448,-5.094943,-2.5524724,-2.583908,-4.545116,-3.7283735,-2.6699388,0.39938226,2590.0989568655486,3179.01046389504,4959.413962595908,0.06638876678388747,0.05301673,FAKE,150.0,160.0,Obama-to-Biden.wav
-402.82608,89.1734,-5.306404,11.429358,2.1184068,4.451805,-3.7968528,-4.1918635,-9.512218,-8.8402605,-6.1033845,-7.328289,-0.012010814,-1.6516285,-3.3037071,-0.39833307,-0.42846665,-4.4970255,-3.3418446,-2.9414194,0.47876075,3215.3753559661204,3586.0500945361996,6388.367167519182,0.08887218270460358,0.03603956,FAKE,160.0,170.0,Obama-to-Biden.wav
-387.39105,90.581635,4.5612807,21.42361,-1.8320868,5.356449,-6.9252996,-8.0531645,-8.563869,-8.318583,-5.8136177,-9.432176,-3.811628,-2.8528328,-4.1771474,-4.2730556,-2.6320899,-4.2256866,-4.075589,-4.491066,0.41891775,3074.191510936475,3572.094335690602,6112.307185102301,0.0725884400975064,0.05334845,FAKE,170.0,180.0,Obama-to-Biden.wav
-394.6481,112.20821,-15.892313,7.112034,-10.840166,-2.220482,-6.2703304,-1.3003799,-6.428332,-7.2310967,-2.46444,-3.8454263,-1.4945579,-4.755468,-3.3355467,-3.2188063,-2.4421751,-4.725296,-3.1402454,-0.1749433,0.41237205,2861.7247164448368,3264.0787637712615,5362.352141943734,0.07453469669117647,0.03287397,FAKE,180.0,190.0,Obama-to-Biden.wav
-389.82532,97.46953,-3.5085843,15.359372,-2.123999,1.1184154,-8.523849,-4.802306,-11.479772,-9.18668,-2.958803,-6.530167,-2.4438758,-3.9572237,-3.2106528,-1.1428249,-1.2912567,-6.339868,-5.1816707,-3.0967503,0.43261442,3079.977656185968,3406.072905639487,5817.140545076726,0.08785440976662404,0.05111018,FAKE,190.0,200.0,Obama-to-Biden.wav
-403.55835,107.27071,-10.900871,-4.555588,-9.446909,-5.0603447,-12.248004,-5.1820865,-2.9977772,0.3857169,0.8473785,-3.06356,-0.23174316,-1.2346929,-1.5860353,-2.5599458,-2.1429675,-3.4075606,-3.0292313,-2.9622393,0.37841818,2835.68259506547,3364.1886065241897,5237.646859015345,0.07384410965473145,0.03120253,FAKE,200.0,210.0,Obama-to-Biden.wav
-290.15714,132.72987,-30.307579,-1.4927925,-25.998352,-4.576275,-15.156282,-5.6773987,-11.25781,-7.6196303,-2.3250315,-10.276913,-5.1396966,-5.791025,-5.143957,-5.5612,-2.5473228,-7.845098,-5.8689284,-7.362593,0.34705135,2243.998456023631,2594.5957708974365,3893.2125159846546,0.06058246583280051,0.07794937,FAKE,210.0,220.0,Obama-to-Biden.wav
-403.2588,155.1281,-93.065155,-15.20802,-26.009941,-13.729872,-7.466963,-5.5761833,9.752481,-1.9542981,13.386493,-6.4084573,1.543734,-8.161798,5.6101007,2.3634756,4.617763,0.89211935,-3.477509,-0.30968645,0.4829077,2331.099459447966,2424.170093695583,3731.0431985294117,0.07526524536445013,0.010576899,FAKE,220.0,230.0,Obama-to-Biden.wav
-416.52414,103.911766,-13.323437,9.478827,6.005907,7.3477635,-10.203454,-8.631674,-9.67986,-5.31549,-1.9392482,-6.9229383,-2.2840145,-3.8426752,-2.6675327,-1.4205374,-1.5006326,-4.4145665,-2.7115026,-3.2769284,0.42786616,2917.503471795466,3442.729071067583,5616.43322410486,0.07604824368606138,0.03489323,FAKE,230.0,240.0,Obama-to-Biden.wav
-377.03653,104.24659,-40.81075,-23.352932,-8.276209,-11.30903,-6.9405,2.3224747,0.3900955,1.1483266,0.32825518,-2.9577684,-1.9468852,-2.7881098,-1.6420302,-0.5878024,-0.0059860502,-2.142694,-2.172599,-1.0388104,0.44884855,2616.0039518164695,2797.2352695021223,4527.9531649616365,0.08062010469948849,0.025207426,FAKE,240.0,250.0,Obama-to-Biden.wav
-347.10214,114.01259,3.3239596,11.060754,-14.328428,-0.9024718,-11.928797,-8.039071,-11.796415,-12.320595,-7.8160706,-10.870582,-3.042801,-3.737427,-5.57114,-4.6658926,-3.0278902,-5.8106413,-4.2454815,-5.5508337,0.3654228,2476.7846139362005,3057.844458739685,4713.774776214834,0.06206229519661125,0.073441036,FAKE,250.0,260.0,Obama-to-Biden.wav
-422.35455,123.143166,-51.28191,-10.246299,-10.432997,-12.627401,-6.756877,0.5373863,1.9533011,-2.4238436,1.1379868,-0.78874856,-4.1732817,-2.1390302,3.282178,5.307006,2.808647,-2.496708,-2.8023567,0.45831147,0.5188695,2870.898327525652,3093.058414029417,5199.608375959079,0.08689782808503836,0.008844698,FAKE,260.0,270.0,Obama-to-Biden.wav
-389.3487,92.18208,5.9443645,14.883987,-7.852576,0.931816,-7.804564,-6.3552837,-8.595006,-8.595684,-4.4290175,-7.4462867,-2.957946,-3.18055,-3.822004,-2.2064817,-2.559032,-4.9559946,-2.493908,-3.7017407,0.41157198,3094.6346631797646,3460.5154338532907,5941.146499360614,0.08247270120684143,0.051169455,FAKE,270.0,280.0,Obama-to-Biden.wav
-421.26102,91.85824,-4.17066,-6.162689,-8.732081,-3.1563854,-3.7884257,2.3826754,-0.33219174,-2.5194628,0.703756,-1.2505893,-2.8076065,-5.6828146,-3.7229047,-0.8428126,-1.291699,-2.9996743,-0.9603924,0.055912495,0.4643487,3143.0682078241452,3572.108134997833,5977.186900575448,0.08401871703164962,0.02051344,FAKE,280.0,290.0,Obama-to-Biden.wav
-463.63336,90.57948,6.7319674,13.053825,-3.7164783,6.6137457,-3.7263417,-2.1740537,-3.6533306,-5.8500357,-2.6366954,-3.20816,-0.3527175,-2.7855175,-2.812579,-2.8969858,-1.3094208,-2.3788707,-2.4649212,-2.8978631,0.5213893,3486.519489962175,4148.761698398924,7155.305906329923,0.08823342091592072,0.017342651,FAKE,290.0,300.0,Obama-to-Biden.wav
-340.403,136.61816,-52.438793,-19.319237,-22.542284,-21.006338,-14.758016,-1.8939608,0.83401245,0.87827563,-0.17319217,-3.0392842,-2.345435,-2.227004,0.25177547,-1.9887873,-2.3629766,-5.142875,-2.9476035,-2.7864988,0.4322772,2176.1704653564716,2378.94731168918,3747.37751758312,0.062102256833439895,0.028921556,FAKE,300.0,310.0,Obama-to-Biden.wav
-396.92728,138.97145,-57.00762,-20.034508,-21.080637,-20.788902,-10.105705,-4.137015,3.4512525,3.278745,5.18221,2.0516841,-1.9177488,-1.0781502,-1.0585018,-0.22015998,0.5705592,-2.787876,-3.5265229,-2.4073548,0.4389754,2332.3290419496266,2636.21769285682,3891.2144341432227,0.06915923213714834,0.010766174,FAKE,310.0,320.0,Obama-to-Biden.wav
-387.3475,132.08455,-41.106045,-18.752848,-21.360813,-15.047719,-12.066565,-3.4499226,0.6888061,1.3654498,1.2084477,-3.2825785,-1.5065075,-0.88186157,-1.2080708,-1.1328114,-1.1899517,-4.5209,-2.0831165,-2.5427155,0.38318017,2182.136212951137,2600.531338295032,3550.4665521099746,0.06084970927909207,0.024054766,FAKE,320.0,330.0,Obama-to-Biden.wav
-412.9761,113.81343,-0.5540356,-0.19987,-14.032946,-6.0903025,-11.644984,-1.0071009,-4.0357933,-5.576138,-2.2822385,-4.555329,-0.88560015,-3.0294602,-2.188043,-0.3800881,-1.6108959,-5.96394,-3.2573972,-2.9499664,0.3668602,2534.7173745855366,3335.5682305178248,4876.468590153453,0.05758159666719949,0.029861405,FAKE,330.0,340.0,Obama-to-Biden.wav
-438.1727,94.11429,13.362067,15.15717,2.2909536,8.707281,-7.7344847,-4.5744643,-5.538401,-7.069443,-2.843518,-9.838854,-6.987279,-4.2655063,-3.824825,-2.6819766,-1.8597957,-2.5522246,-2.1593478,-4.032777,0.3547189,3026.865422084931,3809.192206598101,6163.807744565217,0.06440504615569054,0.029250924,FAKE,340.0,350.0,Obama-to-Biden.wav
-363.5079,105.80807,-0.13208945,15.586247,-5.2991385,-0.06280596,-15.179356,-7.3283625,-8.708789,-7.8364797,-4.451502,-9.730577,-6.9645243,-5.319547,-3.5478754,-4.5828223,-3.3459063,-4.589773,-4.1326632,-5.5519814,0.3655359,2766.478936600737,3402.1074252648973,5510.010390025575,0.06387617886828645,0.06550118,FAKE,350.0,360.0,Obama-to-Biden.wav
-320.6873,122.279755,-20.745405,-1.5816282,-18.500864,-13.348467,-21.873375,-5.9755907,-7.833878,-4.1595173,-2.4516797,-5.027138,-2.9873548,-5.0176973,-3.4243858,-4.813751,-1.6014408,-5.465235,-5.6565247,-6.1590548,0.36723855,2397.332809826152,3019.934533704961,4677.409686700767,0.05499720268542199,0.06810555,FAKE,360.0,370.0,Obama-to-Biden.wav
-377.9449,94.97207,-8.875171,2.0881572,-9.78508,-9.157288,-14.5796385,-2.2361584,-3.925641,-6.4467697,-3.3552458,-2.1639044,-2.2016995,-6.0607934,-3.961753,-1.3550746,-0.44075704,-4.0867014,-4.1256948,-3.1633008,0.40135053,3126.6976969500283,3586.796366992701,6178.044077685422,0.08073874080882353,0.0520831,FAKE,370.0,380.0,Obama-to-Biden.wav
-400.82913,76.64437,-0.110856704,25.817036,-0.33482465,5.8276205,-9.486913,-7.8722897,-10.625879,-3.5981796,-3.3175638,-5.564235,0.5723249,-2.1335876,-3.2759888,-4.48994,-0.9317635,-3.2420495,-3.716381,-4.474452,0.46822608,3927.1045940301765,3958.5911740455417,7809.328045076726,0.10498671275575447,0.044928446,FAKE,380.0,390.0,Obama-to-Biden.wav
-376.99908,95.19435,-6.4764853,31.028868,-7.4310894,7.5829554,-12.144042,-6.065181,-13.850983,-7.4815326,-4.1425514,-6.967681,0.25278154,-2.8256974,-2.6377327,-6.246632,-3.0779996,-3.6384997,-3.62607,-6.9165163,0.416607,3605.702390410095,3545.4253025739813,6779.49168797954,0.10453964194373401,0.051795628,FAKE,390.0,400.0,Obama-to-Biden.wav
-369.30447,108.19512,-1.578136,23.840208,-7.322988,1.8501567,-12.56819,-5.3130007,-11.832145,-8.548791,-3.676784,-8.292011,-3.201219,-4.827462,-4.568163,-7.6097097,-3.6509457,-3.9163013,-5.9692335,-5.798997,0.38918507,3052.342896994238,3378.867367651483,5896.88898657289,0.07835165740888747,0.06220175,FAKE,400.0,410.0,Obama-to-Biden.wav
-398.3253,96.1178,1.1786146,27.45812,-5.6708,2.6934118,-14.191798,-3.3673894,-9.015594,-5.7152486,-2.7286942,-7.3110356,-2.339835,-2.994323,-1.5830122,-5.702043,-2.8080466,-3.7717328,-4.3749866,-5.601544,0.4384698,3677.9520891445004,3805.115455897862,7228.960198209718,0.09527103980179027,0.054243103,FAKE,410.0,420.0,Obama-to-Biden.wav
-368.0586,95.68652,-1.6966381,16.72855,-3.318469,4.025404,-6.0516496,-7.404137,-11.892838,-7.860569,-5.1689067,-10.520576,-3.4032798,-2.7755992,-3.8434289,-5.17658,-3.3167536,-4.950102,-3.8478308,-4.5193067,0.42111027,3144.5315715147444,3449.941812158133,6155.990249360614,0.07969599184782608,0.059073236,FAKE,420.0,430.0,Obama-to-Biden.wav
-372.24963,102.6202,-10.730783,-11.633405,-12.837343,-11.788566,-9.707551,-2.2995584,-3.9064186,-2.4351923,-0.054757122,-1.6734457,0.0673721,-0.86969775,0.23823883,0.75642407,-1.4244533,-5.7965093,-5.1549673,-2.3727303,0.4360969,2814.6539399131134,3237.7789218883604,5460.982456841432,0.0770697630274936,0.034222774,FAKE,430.0,440.0,Obama-to-Biden.wav
-345.54,118.68385,-8.5484085,6.2497916,-12.781215,-4.6359506,-9.055757,-5.2468343,-7.958425,-8.237514,-6.0113964,-11.588347,-4.1357646,-3.678854,-4.867508,-4.525901,-2.0770783,-3.9581563,-5.3692236,-4.8588824,0.35330048,2487.256007654229,2947.3299461785987,4621.613251278773,0.06340163443094629,0.068452545,FAKE,440.0,450.0,Obama-to-Biden.wav
-376.109,97.84975,1.276679,15.572157,-0.09524513,4.273301,-5.7065253,-7.25022,-10.39418,-10.8671055,-7.780679,-9.067767,-3.8149898,-3.576067,-4.6065288,-4.0728216,-2.5131254,-4.2399716,-3.1786041,-3.537784,0.41581312,3027.65921338753,3386.3929053057263,6005.909327046036,0.08336684283088236,0.05035107,FAKE,450.0,460.0,Obama-to-Biden.wav
-315.372,129.32788,-17.415985,2.172202,-21.342001,-7.990017,-15.27958,-7.7902126,-7.2131567,-5.7377543,-3.8828661,-9.5847435,-4.208267,-2.7947688,-2.4318628,-5.5958285,-4.6082363,-6.233048,-4.7252417,-4.4898496,0.38475946,2292.321333144671,2756.0586089279873,4219.124640345269,0.059346152693414325,0.07089087,FAKE,460.0,470.0,Obama-to-Biden.wav
-421.84128,84.11492,-13.114127,8.225823,3.4368606,-0.56336075,-7.304244,-6.7204695,-4.7269835,-1.9563594,-2.3672836,-1.8147728,0.5762985,-1.1916268,0.17648853,0.025558589,-0.059280824,-3.3575704,-3.5741694,-1.600306,0.51206475,3581.6123737329963,3734.873438470321,6961.641823849105,0.10641034606777494,0.022170262,FAKE,470.0,480.0,Obama-to-Biden.wav
-420.73376,64.88403,2.7973502,27.387875,-0.06122591,4.8374705,-3.8600187,-2.471329,-6.3110375,-2.0227258,-2.3110495,-3.3332782,1.7403075,-2.4120224,-1.8429055,-3.025166,-2.3319728,-4.310141,-3.839653,-3.7068145,0.53044784,4452.256312741537,4127.017705783186,8598.420516304348,0.1350597176710358,0.036694042,FAKE,480.0,490.0,Obama-to-Biden.wav
-406.76096,83.872475,-3.8878748,33.38854,4.317297,13.037074,-8.260442,-5.9223633,-10.837049,-3.403178,-5.036107,-9.349541,-1.1366422,-4.8031597,-5.6037493,-6.174225,-2.347028,-5.5554867,-4.929605,-6.69503,0.43723723,3822.450901520287,3835.896121604967,7371.523337595908,0.10106984794597186,0.050507374,FAKE,490.0,500.0,Obama-to-Biden.wav
-411.9353,63.59725,-3.4640622,32.79871,-0.6468844,9.227839,-4.5688543,-4.2190733,-6.335377,-2.5508237,-3.2186282,-5.896325,-0.06863688,-3.54362,-3.5063944,-3.3284683,-2.3598337,-3.9054096,-3.6417265,-5.561566,0.5107908,4560.8517931459655,3876.958207196801,8230.87336157289,0.15393284946451408,0.04641989,FAKE,500.0,510.0,Obama-to-Biden.wav
-387.53012,73.07344,-8.351153,30.447723,-3.405544,11.902521,-4.04126,-8.279986,-13.304025,-5.323388,-3.8695974,-3.4451952,0.48655373,-3.144536,-2.728297,-2.991084,-1.3504045,-2.771444,-2.013722,-5.7908297,0.49777663,4258.314047712701,3793.9000331407824,7877.3627317774935,0.13688359175191817,0.049969565,FAKE,510.0,520.0,Obama-to-Biden.wav
-401.78934,78.19667,-3.308175,22.409645,-1.6319932,7.6188545,-7.104943,-5.973417,-9.241798,-4.657371,-2.1401098,-4.7432323,-0.9003787,-3.4731827,-3.3390813,-4.1819005,-3.5307903,-4.6243677,-4.159998,-5.9101605,0.4863695,4097.233209882457,3892.5079285337533,7797.089793797954,0.11901074968030691,0.05330682,FAKE,520.0,530.0,Obama-to-Biden.wav
-373.07336,91.46475,-9.997314,26.209267,-3.6084027,6.2547235,-9.881126,-8.416469,-14.371339,-6.439548,-5.574871,-9.906775,-1.1234498,-3.7473772,-4.2440524,-4.3317733,-1.1647587,-5.937504,-4.564756,-5.962069,0.42656285,3497.873869666613,3508.3459461347134,6596.717151534527,0.09792474224744245,0.05395993,FAKE,530.0,540.0,Obama-to-Biden.wav
-358.59128,93.768364,-18.599249,12.689444,-1.9588014,3.2845173,-8.798452,-2.0910895,-8.3040085,-7.131439,-4.3895793,-3.5665655,-1.5366877,-6.053303,-5.216496,-5.934296,-1.8292065,-4.3847437,-2.7252371,-2.6584332,0.47837967,3372.834356798713,3474.876462258047,6569.243526214834,0.1034787853660486,0.04621832,FAKE,540.0,550.0,Obama-to-Biden.wav
-440.19965,62.65822,-2.4402702,12.0021925,2.9041183,2.0887744,-3.8229296,-2.7148538,-4.4148436,-3.4955478,-2.5804977,0.55978435,2.9624155,-1.3825543,-1.5446212,0.17007376,1.1261368,-1.4102378,-1.6137859,-1.4225591,0.58005196,4293.837942886866,4147.488231938782,8401.65940696931,0.13402071511349106,0.020486303,FAKE,550.0,560.0,Obama-to-Biden.wav
-385.97995,82.74896,-1.5904603,26.112871,-3.8704548,7.451668,-7.25908,-7.2210965,-12.688441,-7.266856,-3.324367,-7.067602,-2.0937345,-2.9171338,-3.948557,-4.3326244,-1.9251835,-4.3159094,-3.0600479,-4.9826565,0.46312848,3632.526098159581,3611.5413404701835,6809.462915601023,0.10556678089034527,0.042766005,FAKE,560.0,570.0,Obama-to-Biden.wav
-321.9267,111.39811,-11.768388,16.230984,-13.444555,-1.9015373,-11.711555,-8.296062,-11.475578,-7.3476195,-6.378856,-11.001979,-3.567559,-4.533649,-4.261939,-5.6098294,-3.1392097,-5.237304,-5.230229,-5.9960055,0.35111243,2599.158325400867,2934.8808931155836,4714.399176790282,0.07060471946930946,0.07947394,FAKE,570.0,580.0,Obama-to-Biden.wav
-364.887,100.77619,-4.527057,17.6049,-7.7651143,5.0494165,-8.733902,-8.8369055,-11.089774,-9.70125,-5.4965897,-8.777033,-2.3088856,-3.92118,-4.6908073,-5.0876327,-2.7121944,-4.382534,-5.2472553,-5.003516,0.42524675,3117.2267369042197,3337.411135130018,5837.296195652174,0.09072852561540921,0.06378234,FAKE,580.0,590.0,Obama-to-Biden.wav
-392.14853,102.01862,-13.858149,6.259007,-16.072285,-5.924888,-9.237534,-0.46760827,-3.3391953,-3.6145494,-0.5900197,-1.6757448,-0.24398515,-5.227933,-3.1532185,-2.1738582,0.21030857,-2.9711947,-3.9536383,-3.6238992,0.4159132,3241.149560047858,3546.53981986597,6315.612012468031,0.08721252597506395,0.03406104,FAKE,590.0,600.0,Obama-to-Biden.wav
-360.4725,102.07192,-5.4186807,8.5345955,-7.487552,13.402476,-17.85566,-6.7123723,-12.538325,-9.283619,-15.366934,-5.1177344,1.0596715,-12.906161,-4.3896966,1.7688376,-6.3325453,3.2394764,-6.6128387,-7.0351963,0.35043183,2722.9011691612195,3441.4927796721436,5309.777613491048,0.05996118726023018,0.046841156,FAKE,0.0,10.0,Obama-to-Trump.wav
-408.5377,106.24436,-13.066016,-4.5771594,-6.9676123,-5.7558923,-12.358133,-0.038135264,-0.90326256,1.2895159,-2.2131345,1.129813,1.3578986,-5.1907096,-1.4054435,1.3391072,-1.4624598,1.412753,-3.5905294,-3.7292995,0.41017696,2610.4581377921054,3278.5374295517745,4898.247682225064,0.06481590173433503,0.021090964,FAKE,10.0,20.0,Obama-to-Trump.wav
-394.73038,92.1443,-4.6383696,3.3025787,-7.997932,6.386374,-11.682403,-1.1388307,-1.9766079,-3.3449888,-11.778873,-5.995402,0.13088642,-5.712345,-1.66463,0.42649275,-4.789251,1.8990139,-4.1423073,-5.080208,0.35731277,2729.106626561585,3462.384882775347,5211.646819053708,0.06414342231457801,0.035372674,FAKE,20.0,30.0,Obama-to-Trump.wav
-352.70523,89.27082,-1.2454399,15.03615,-7.458771,16.406404,-15.866146,-5.918707,-15.106223,-9.899756,-16.047785,-4.071449,2.1434445,-11.266404,-5.2628913,1.592887,-4.884392,5.1698594,-3.651636,-6.9379983,0.3356028,3011.0293321241525,3628.7272785895575,5919.51726342711,0.07028252877237852,0.054796986,FAKE,30.0,40.0,Obama-to-Trump.wav
-377.66434,94.93541,1.9969739,21.245005,-7.1869693,8.516261,-18.436054,-4.3960037,-9.451428,-8.048661,-17.872221,-7.1101565,0.3062615,-11.751659,-4.490473,2.632441,-6.6148396,0.9387172,-5.2445602,-7.0140676,0.33209813,2719.3892596836067,3658.709512064054,5503.716432225064,0.05418985274136829,0.047315564,FAKE,40.0,50.0,Obama-to-Trump.wav
-325.9614,136.75987,-49.343086,-15.296711,-22.428055,-16.29181,-16.568687,0.9596326,-2.2116122,1.0501078,-6.2389913,1.111048,-1.8489085,-7.6739297,-0.10045309,1.8326386,-5.113224,-1.5467336,-4.354162,-4.716085,0.41322502,2177.6590872171478,2415.7206938573486,3835.492926790281,0.06192555147058824,0.041403543,FAKE,50.0,60.0,Obama-to-Trump.wav
-454.6056,108.10278,-14.033363,-3.014297,-0.15718816,2.9501889,-7.721831,-1.682659,-3.2151859,1.5869544,-1.630007,2.3629847,1.8072677,-3.6635013,-2.3358345,-0.90162516,-3.6027112,0.8986448,-2.2636056,-3.2738883,0.42983943,2787.7549158535717,3629.884451673278,5296.390465153453,0.06660918018702046,0.014472528,FAKE,60.0,70.0,Obama-to-Trump.wav
-405.19055,96.74244,3.7696385,14.084211,-11.153368,5.047725,-16.059618,-2.6564138,-8.318373,-4.045663,-12.713802,-1.9228603,2.354122,-10.508659,-2.296553,1.9324595,-4.9940434,1.950091,-5.7798753,-7.1651406,0.40089267,2841.7974049100967,3895.6185613676626,5930.956281969309,0.05298226202845269,0.040001564,FAKE,70.0,80.0,Obama-to-Trump.wav
