mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,chroma_mean,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,rms_energy,type,interval_start,interval_end,file_name
-594.9981,9.695993,1.3623526,9.635773,-0.49940374,-1.8348773,-5.2657337,-0.05178669,-0.665961,-3.5685313,-2.7933009,-1.3603679,-3.7685766,-1.2793045,-0.85652894,-2.2119677,-0.38669553,-0.30748078,-1.4028422,-3.2858453,0.09063108,1363.0998867417904,995.6702091658861,2494.0159574468084,0.02602019614361702,0.008106644,FAKE_REDUCED,25.0,28.0,Obama-to-Biden.wav
-482.9233,87.05761,5.1977124,11.059213,-2.3126025,0.16130215,-11.742451,-10.468588,-19.702778,-20.597614,-14.131988,-13.631287,-9.604606,-10.306524,-12.04419,-9.378767,-5.1186504,-5.6073565,-7.9168434,-9.324138,0.26511627,1937.476723755335,1881.7334651207418,3053.1083776595747,0.05906956449468085,0.04004654,FAKE_REDUCED,27.5,30.5,Obama-to-Biden.wav
-528.89465,59.280865,-6.7621765,6.583924,-3.6044042,1.7716312,-3.7778301,-2.507113,-14.55609,-13.0813,-6.6890855,-3.2089205,-2.8516173,-5.3199635,-6.5958858,-6.5946116,-2.7257419,-5.162558,-4.9864087,-6.574655,0.21452256,1621.3919305546963,1297.4491902104135,2606.050531914894,0.05507396941489362,0.02831137,FAKE_REDUCED,30.0,33.0,Obama-to-Biden.wav
-516.97363,64.929436,2.1654565,8.878369,-6.401854,-8.007338,-15.421241,-7.7408733,-10.915418,-11.375905,-9.019355,-7.794752,-3.4571931,-3.8880506,-7.030991,-7.680656,-4.2169423,-4.3601727,-4.186215,-6.32618,0.20705813,1591.9355464961607,1314.7906437329239,2453.7898936170213,0.058203125,0.032082267,FAKE_REDUCED,32.5,35.5,Obama-to-Biden.wav
-551.8566,40.26566,-2.255798,13.225385,3.6185305,8.51917,-1.3443054,-9.221365,-18.882187,-9.579543,-4.542509,-8.86821,-6.023018,-4.828109,-6.0576487,-5.4455743,0.12897982,-1.4754571,-2.8441494,-4.935633,0.19992925,1995.9916415952316,1556.108713166641,3378.407579787234,0.054612699468085106,0.018399747,FAKE_REDUCED,35.0,38.0,Obama-to-Biden.wav
-486.30704,77.842285,-6.5106554,14.242973,0.5024335,1.6561974,-13.589769,-10.578148,-19.678904,-10.762051,-6.546396,-13.327581,-7.7653227,-5.357109,-6.9850802,-7.8755536,-3.5317802,-5.489325,-4.508668,-6.2318707,0.31741804,2515.410271576278,2198.1290155779166,4054.3550531914893,0.07527011303191489,0.030316597,FAKE_REDUCED,37.5,40.5,Obama-to-Biden.wav
-607.9287,21.580923,2.1971443,9.070483,-2.1601655,-2.048769,-6.4604826,-0.603579,-1.7474978,-2.4467776,-1.3946531,-3.551699,-0.8627483,-0.75337213,-2.2636003,-2.793725,0.012077934,-1.1804286,-3.1371763,-1.4062868,0.12395089,886.2363624319105,951.9918850920458,1866.3563829787233,0.013017370345744681,0.0114238905,FAKE_REDUCED,40.0,43.0,Obama-to-Biden.wav
-555.19885,53.659817,-1.935997,17.495064,-1.3861915,-12.3447075,-14.051639,-4.112455,-13.995799,-10.315837,-10.496885,-14.5313015,-0.11864364,-0.30024686,-9.503539,-5.9906716,1.8624254,-3.9695058,-5.925026,-3.630798,0.23881955,2073.2565428152816,2031.8845968619619,3539.7273936170213,0.04620387300531915,0.02313558,FAKE_REDUCED,42.5,45.5,Obama-to-Biden.wav
-564.3686,53.913002,4.3407335,23.676922,5.150595,1.4362024,-9.889138,-8.18706,-13.771777,-10.522803,-9.20619,-8.270551,-10.16881,-7.6725683,-2.9166062,-3.2412097,-2.9090753,-5.5156207,-1.1435697,-5.2346582,0.2583934,2088.610863077781,1708.0013764142,3145.279255319149,0.06266414561170212,0.01959839,FAKE_REDUCED,45.0,48.0,Obama-to-Biden.wav
-523.8344,90.16144,-8.203783,-2.0403092,5.1648707,3.9507415,-16.907349,-12.081097,-22.028324,-14.607418,-6.2931433,-16.978851,-10.803186,-3.1453538,-5.4665303,-7.542771,-5.150453,-4.566191,-6.260443,-6.5159063,0.21190336,1191.0963885464844,1531.3819080517578,1923.7865691489362,0.031729970079787236,0.029116875,FAKE_REDUCED,47.5,50.5,Obama-to-Biden.wav
-464.52628,89.86752,0.6020072,13.962766,-5.690643,-7.4695964,-21.680182,-14.562364,-22.189678,-12.605313,-4.1144886,-15.095153,-8.600652,-5.1577783,-10.260055,-8.463532,-4.1097417,-5.6902146,-5.5377297,-6.441477,0.27927107,1842.973896584632,1990.7239059428898,2928.6070478723404,0.05355510305851064,0.046400726,FAKE_REDUCED,50.0,53.0,Obama-to-Biden.wav
-556.36896,58.35723,3.1613858,17.402992,7.988208,10.022654,-9.782307,-8.915883,-9.968667,-5.585495,-11.390127,-8.860894,-3.3442998,-6.2385025,-7.7735534,-7.7292614,-1.1161861,-5.321009,-4.9711585,-4.966992,0.26131776,2838.7642565277315,2473.390718912792,5194.148936170212,0.0679916057180851,0.019619906,FAKE_REDUCED,52.5,55.5,Obama-to-Biden.wav
-925.16223,42.968273,-31.5644,-43.086742,-35.572254,-14.177593,11.383603,23.523186,12.917207,-0.7789138,0.61512583,2.0007727,-6.9066734,-8.048104,2.4029624,4.001093,-4.416704,-3.3523414,4.7180214,4.8804674,0.28283128,4742.638630023468,4905.224235259141,10300.199468085106,0.05188455784574468,0.00012296859,FAKE_REDUCED,55.0,58.0,Obama-to-Biden.wav
-944.9719,34.397686,-37.46675,-28.785713,-8.859776,-7.835215,-0.38852182,9.700638,7.7511287,-0.5775911,2.507225,2.749291,-1.4669299,0.28351077,1.8288871,-5.410849,-4.3721046,5.1359234,3.847865,-3.2112243,0.22890519,4369.161971380648,3918.3042901743966,8682.014627659575,0.052979554521276596,0.00019395782,FAKE_REDUCED,57.5,60.5,Obama-to-Biden.wav
-859.05347,75.0163,-48.829258,-46.5625,-17.740616,-27.877909,-24.121243,-1.2773733,13.035384,14.517687,17.289745,6.7480283,-4.059848,3.0761719,8.493395,-2.6213264,-5.754185,2.0564291,1.1572537,-4.954003,0.22357513,2288.4201441964997,2850.6949407160687,3547.373670212766,0.05520487034574468,0.00042146433,FAKE_REDUCED,60.0,63.0,Obama-to-Biden.wav
-639.6643,26.741621,-5.3385715,12.053978,-2.895407,1.5711478,-6.596803,-1.4737381,-9.756572,-5.1148953,-4.709911,-8.480746,-1.2806531,-3.347056,-4.8277144,-4.0115952,-0.12965144,-4.111524,-3.0500906,-3.85884,0.10402429,1059.8803894021191,899.2616801884134,1765.4587765957447,0.026880402260638297,0.008244451,FAKE_REDUCED,62.5,65.5,Obama-to-Biden.wav
-616.12085,32.18484,-2.6548643,17.607077,-2.158003,0.23892796,-10.000449,-1.7439848,-7.4939756,-5.2360506,-3.1588593,-8.949954,-3.8033028,-1.8225331,-3.5885203,-3.6196609,-0.72192293,-4.1381564,-3.070853,-5.6930695,0.19911195,1433.1914708265474,1483.1120548487097,2739.1123670212764,0.029974235372340424,0.009136582,FAKE_REDUCED,65.0,68.0,Obama-to-Biden.wav
-673.28217,36.966038,4.9887457,6.259717,2.1564415,6.647299,-2.3808863,-1.8447448,-9.28063,-4.213866,1.2483287,-5.8991137,-4.4428844,-2.8776965,-1.564283,-1.9301753,-2.478472,-3.693796,-0.8644483,-1.809444,0.2763855,1997.5700331435148,2206.2627801212284,4457.36369680851,0.02074675864361702,0.006196699,FAKE_REDUCED,67.5,70.5,Obama-to-Biden.wav
-572.37805,61.784443,7.6815324,6.265671,-7.9086456,-11.793491,-15.740721,-5.0722547,-10.683265,-8.229311,-6.103487,-12.8844795,-5.7348495,-4.0355105,-7.7232647,-2.5706258,-0.37467977,-4.3294835,-4.0188026,-6.551326,0.2611597,2207.5658748277788,2268.6961669428183,4132.729388297872,0.0404546210106383,0.017790643,FAKE_REDUCED,70.0,73.0,Obama-to-Biden.wav
-589.23883,51.87826,6.6525316,4.66232,-2.7573614,-2.7200258,-11.917517,-8.868027,-9.153636,-5.195196,-3.6489327,-8.886269,-5.198179,-2.8408074,-1.8794379,-1.0465233,-2.4872687,-3.3837576,-2.7376387,-4.8874516,0.14850931,936.1922555437558,1136.3993047892577,1501.4960106382978,0.01971201795212766,0.013556707,FAKE_REDUCED,72.5,75.5,Obama-to-Biden.wav
-633.95465,65.6125,10.961789,20.22817,8.368432,-0.13734455,-17.139036,-7.2941117,-12.445265,-10.242947,-8.341178,-10.897613,-4.2836046,-9.325068,-13.080573,-4.176119,-1.990435,-8.033949,-3.8249116,-4.4183044,0.21173224,1397.5156515798046,1710.967547151033,2440.4920212765956,0.025928773271276597,0.009139335,FAKE_REDUCED,75.0,78.0,Obama-to-Biden.wav
-558.51025,51.245007,-13.818747,10.05156,-0.08068854,-0.31833783,-11.90249,-6.1070914,-13.55475,-8.276453,-6.3166056,-12.589084,-1.5590498,-1.7048385,-4.1108966,-2.8178005,-3.5823026,-4.936246,-0.096114464,-5.7230315,0.266784,2275.3741210778358,2112.489549765762,4181.765292553191,0.03334025930851064,0.016749322,FAKE_REDUCED,77.5,80.5,Obama-to-Biden.wav
-568.5423,61.91742,-4.644742,6.169744,-0.7298675,-1.0129384,-20.732424,-8.639181,-9.282399,-8.982122,-7.908413,-15.384592,-3.6919568,-1.8043958,-7.486966,-5.3204403,-3.7641044,-4.1474404,-2.6247854,-7.2603784,0.2419084,2223.005009991575,2295.5495981123895,3908.410904255319,0.027086103723404257,0.017025907,FAKE_REDUCED,80.0,83.0,Obama-to-Biden.wav
-553.70264,55.472557,0.0662871,6.5872936,-8.253502,-10.369167,-15.391406,-9.5183115,-9.762537,-6.0183525,-7.248266,-11.708897,-5.0132375,-1.9650718,-5.731671,-4.574334,-4.0114737,-6.393097,-2.7172863,-5.860439,0.19889526,1820.671149391617,1615.061794534998,2872.091090425532,0.05028050199468085,0.020191442,FAKE_REDUCED,82.5,85.5,Obama-to-Biden.wav
-574.10626,55.11122,-7.1977143,2.790688,3.6560442,7.90057,-5.8672037,-9.007831,-16.82022,-10.858977,-6.7039385,-8.197334,-4.163307,-5.3294654,-5.434012,-4.7897606,-5.2848577,-5.5714917,-1.7668773,-5.06034,0.23731498,1689.9312281791413,1752.3931089837074,2898.936170212766,0.04173869680851064,0.012214109,FAKE_REDUCED,85.0,88.0,Obama-to-Biden.wav
-616.4141,66.59708,-20.234608,-4.2487597,-21.91202,-15.782854,-2.4383607,11.8344,-4.1241465,-6.167066,0.30793458,2.3551712,-1.275642,-8.588098,-3.9998696,-1.7245367,-0.09286057,-7.6401215,-5.593803,-3.1072874,0.30895308,1915.5269517530014,1901.1850201516006,3262.965425531915,0.05206324800531915,0.0065399054,FAKE_REDUCED,87.5,90.5,Obama-to-Biden.wav
-664.49786,131.41507,-105.02751,-60.68629,-51.947563,-44.56589,-17.217415,4.8328023,5.4625044,3.7877908,12.527744,5.642373,-5.0594406,-7.481457,4.6216483,5.43411,-0.14893593,-7.9899197,-4.405669,0.52473336,0.36984867,2085.9577523495445,2249.0573807523456,3044.963430851064,0.06953956117021276,0.0018666681,FAKE_REDUCED,90.0,93.0,Obama-to-Biden.wav
-813.64,83.436356,-52.363308,-49.988155,-39.742554,-24.612429,-12.792087,-5.7359924,-0.8703385,10.773984,12.517799,0.23444058,-0.3331166,4.717762,4.7433305,-0.077991955,-3.2056422,-3.0883925,-0.93958193,-3.2231307,0.32331148,3486.832613379604,3659.4142971888637,5681.682180851064,0.07583942819148937,0.00036887854,FAKE_REDUCED,92.5,95.5,Obama-to-Biden.wav
-1031.6558,4.894609,-8.192882,2.981707,-1.1017655,-4.33271,-7.6440916,-0.1483164,1.1774715,-4.07822,-1.5457473,3.680981,1.6006863,-0.06173836,3.7711306,1.1304859,-2.467599,-3.1209683,-1.3716943,1.7188087,0.23366496,5468.297552103364,3859.1863789128247,10364.195478723404,0.05517370345744681,2.3452654e-05,FAKE_REDUCED,95.0,98.0,Obama-to-Biden.wav
-592.7023,41.65175,-3.4135053,0.60282636,-1.6492198,0.20579262,-9.448293,-5.0961866,-8.001369,-5.0033894,-3.4073572,-8.388807,-2.2780294,-1.7199107,-4.527525,-3.792559,-2.0824316,-3.8512108,-3.0201948,-3.5059881,0.13091555,1981.8310960627864,1639.3544134566032,3610.2061170212764,0.03366855053191489,0.010703354,FAKE_REDUCED,97.5,100.5,Obama-to-Biden.wav
-509.65802,76.99501,-1.6045028,17.01632,3.3841882,8.081274,-12.949133,-12.942318,-23.44453,-14.419185,-9.353676,-16.217268,-8.54447,-8.427494,-8.331532,-7.1407456,-3.234934,-6.408016,-4.7924666,-8.176086,0.26239553,2172.77296020914,1984.7156513561974,3573.1382978723404,0.06498503989361702,0.025577594,FAKE_REDUCED,100.0,103.0,Obama-to-Biden.wav
-722.25934,38.372616,-18.093187,-30.212418,-26.673132,-15.282785,-7.485521,12.118612,13.119046,4.9000688,1.9001609,1.6138163,-0.83076406,-0.016031014,1.2423455,-1.9290662,-3.5635345,-2.794376,0.46714425,-1.5876119,0.20876512,1567.292784394089,1706.245213932957,2558.6768617021276,0.03774933510638298,0.0015142751,FAKE_REDUCED,102.5,105.5,Obama-to-Biden.wav
-856.07275,78.1048,-48.13518,-63.36629,-42.76449,-35.457977,-12.542343,18.363422,18.059282,7.3115306,11.710499,8.31133,-5.621641,-3.2301865,8.253021,1.5655216,-8.863894,-5.4714437,-0.6677989,-0.63290185,0.24779117,2693.3351549183208,2952.1294065041557,4578.873005319149,0.04915433843085106,0.00057223183,FAKE_REDUCED,105.0,108.0,Obama-to-Biden.wav
-571.68164,38.05804,7.31066,9.925976,-0.00097612827,5.4582744,-10.575385,-6.0893164,-5.073683,-9.320169,-6.874217,-13.131653,-4.282044,-1.1665095,-4.1725097,-3.2877634,-4.858931,-2.5142524,-1.0096517,-5.036584,0.18825221,1891.699287297143,2092.2164744686897,3752.908909574468,0.01498296210106383,0.013435598,FAKE_REDUCED,107.5,110.5,Obama-to-Biden.wav
-572.6402,46.033432,0.94431686,3.1873167,-4.5242352,4.391103,-3.6071408,-2.0048928,-8.020597,-8.841324,-4.55102,-8.914685,-2.419784,-0.6995176,-5.174158,-3.8908162,-2.8888633,-1.6817853,-0.9032842,-4.9134884,0.2631919,2480.160241865684,2432.602542233227,4824.634308510638,0.028663148271276594,0.015932437,FAKE_REDUCED,110.0,113.0,Obama-to-Biden.wav
-610.2084,44.928032,10.041348,11.108477,-2.4719627,-8.855136,-16.49241,-6.7066593,-6.090622,-6.7501583,-9.63134,-15.665429,-4.9621816,-2.2702272,-5.001787,-1.5868816,-1.0655283,-4.3724184,-4.7698584,-5.4625316,0.23276614,2910.680592838515,3086.133595761524,5671.376329787234,0.04725108045212766,0.012255882,FAKE_REDUCED,112.5,115.5,Obama-to-Biden.wav
-587.49884,69.6548,-2.0861626,-3.2833157,-6.5601163,-2.1171448,-17.30434,-6.3570313,-9.012591,-8.811856,-4.4947467,-7.8168063,-2.8567643,-3.1748,-6.8669434,-4.532296,-3.6188374,-7.9111605,-3.0883176,-4.9478703,0.21727152,2231.989975257006,2153.231653143166,3731.1336436170213,0.05005194481382979,0.013851673,FAKE_REDUCED,115.0,118.0,Obama-to-Biden.wav
-997.8958,-4.8451934,-19.998909,9.17113,11.583155,-16.893246,-4.9869475,15.752181,-4.8821244,-14.043122,3.9242413,5.165271,-2.1799119,1.9466169,9.20565,-1.5703431,-1.7563289,0.89769906,-1.9432778,-1.0911939,0.18169357,5622.571478360733,4250.009550529751,10684.25864361702,0.09279005984042553,7.609635e-05,FAKE_REDUCED,117.5,120.5,Obama-to-Biden.wav
-592.02576,38.395172,1.9351226,7.51232,-1.9057137,5.2107916,-8.453645,-2.1157045,-10.850068,-6.5139217,-1.944207,-9.024873,-2.560982,-1.4584829,-2.1812139,-4.418219,-2.9410117,-1.8595116,-0.9451157,-4.1842947,0.18194589,2019.2359093964358,1710.411763651128,3473.7367021276596,0.030290059840425532,0.012737138,FAKE_REDUCED,120.0,123.0,Obama-to-Biden.wav
-627.9383,27.732597,-15.669874,-12.838695,-8.10196,-3.565181,-1.8804396,8.455807,2.8996048,-2.38085,-1.0192229,-0.24088563,-2.7224333,-5.5722985,-3.5245519,-1.9673157,2.0332448,1.0866156,-2.135336,-2.5067077,0.23306099,1953.3901939554255,1914.426131393969,3069.6476063829787,0.05537109375,0.0036743819,FAKE_REDUCED,122.5,125.5,Obama-to-Biden.wav
-796.7675,94.02837,-70.81002,-75.331924,-34.075165,-25.370495,-18.711346,1.8677807,7.186539,9.236237,15.472135,9.920748,-1.5366311,-1.2753661,2.7868717,-0.6254898,-3.3323555,-2.9614456,0.07637264,2.8633506,0.30881098,2806.614118651498,3469.9748545822895,4213.015292553191,0.07627992021276596,0.00043780814,FAKE_REDUCED,125.0,128.0,Obama-to-Biden.wav
-897.17535,36.14136,-35.65561,-19.648062,-1.2803321,-7.180851,-15.88611,-7.4929953,-2.2481425,4.0216174,9.903937,8.521435,2.9398973,-2.2574975,1.7094587,1.4736923,-2.5731933,-1.7417455,3.2357278,0.011695764,0.3101134,5463.817322941931,4472.69935387883,9470.994015957447,0.0988052692819149,0.00023527863,FAKE_REDUCED,127.5,130.5,Obama-to-Biden.wav
-479.09274,75.89203,-9.551113,7.582224,-3.345508,-0.33891457,-13.665351,-13.818457,-16.573551,-15.331149,-12.558477,-15.186494,-1.3819491,-1.1439592,-9.903646,-6.371336,-2.6873722,-7.9018035,-6.311936,-8.759238,0.3125183,3094.331086332476,2985.7322047549255,5544.714095744681,0.05996717087765958,0.033216063,FAKE_REDUCED,130.0,133.0,Obama-to-Biden.wav
-614.316,31.271416,0.18857162,-5.122182,-11.473298,-8.214475,-4.187581,1.9929361,1.4356369,-0.10030738,-1.2562232,-5.127739,-3.5050948,-0.921952,1.0047498,-0.7620891,-1.4054033,-0.9507546,-1.8152481,-1.4255188,0.3376947,3414.7278686538466,3399.6287882076094,6363.863031914893,0.04792220744680851,0.0069373003,FAKE_REDUCED,132.5,135.5,Obama-to-Biden.wav
-853.3365,53.741695,-76.97642,-61.483704,-16.027706,-4.9499216,5.5695314,20.615643,10.651994,-1.978271,4.8009048,2.265983,-10.420285,0.6412013,12.204137,-6.4468894,-14.268361,5.121161,9.212725,-5.8089886,0.24663971,3635.5693796462774,3692.4452387545216,6636.303191489362,0.08303897938829788,0.00037177015,FAKE_REDUCED,135.0,138.0,Obama-to-Biden.wav
-605.829,37.955677,-3.1714735,3.878175,-6.1495266,-4.241909,-7.4936733,-0.58703667,-3.717748,-7.2202926,-7.590419,-7.623913,0.88901246,0.3321146,-4.4420257,-2.4636846,-0.89335155,-3.5464396,-2.9187014,-3.994372,0.15544893,2195.6304501633035,2291.4135075604004,4658.826462765957,0.01856923204787234,0.013576056,FAKE_REDUCED,137.5,140.5,Obama-to-Biden.wav
-492.16888,91.464264,-8.261525,-1.5933298,-22.234163,-24.275099,-21.018684,-6.1134195,-15.033846,-14.419812,-14.947537,-11.941136,2.3781426,-0.8453617,-10.724502,-6.622413,-0.8420452,-6.245326,-5.628367,-6.901178,0.25337058,1918.9689470120265,1747.4515419374713,2931.183510638298,0.0668695977393617,0.03710359,FAKE_REDUCED,140.0,143.0,Obama-to-Biden.wav
-527.3653,53.402496,5.217103,6.6118903,-3.3989203,-1.8593993,-5.878918,-7.0794735,-15.62464,-14.025946,-9.045493,-10.612413,-4.9032598,-3.8276212,-6.33832,-5.448514,-2.5542116,-1.8458846,-3.2233982,-6.650233,0.20835498,1302.5440525308593,1440.9370136124494,2146.1103723404253,0.03384724069148936,0.026216855,FAKE_REDUCED,142.5,145.5,Obama-to-Biden.wav
-583.23047,27.076359,-5.2137427,6.5502625,7.708939,4.892188,-8.329273,-4.989431,-8.430225,-7.275926,-2.618104,-5.6145906,-5.3389583,-4.819524,-3.077076,-1.6004862,-2.2590687,-3.9135528,-2.0616765,-3.3464663,0.130135,1086.27787638617,942.3495301854816,1686.1702127659576,0.03399268617021277,0.011136613,FAKE_REDUCED,145.0,148.0,Obama-to-Biden.wav
-706.4938,6.700482,-2.1316838,-2.5961819,-0.35741448,-0.26358306,-2.2052326,0.23911045,-0.48514748,-0.22912304,0.70611274,0.48094633,0.6978872,0.64522207,0.36664385,-0.88169867,-0.3678037,-0.24190736,-0.2690496,-0.0181636,0.019160144,135.32689189250866,133.50084910968707,264.4614361702128,0.0023499833776595746,0.00172564,FAKE_REDUCED,147.5,150.5,Obama-to-Biden.wav
-521.6988,75.24666,-5.583577,1.6735713,-4.588832,-7.422195,-12.800179,-7.8460894,-16.976421,-12.815871,-12.645474,-15.743099,-2.567081,-0.36096647,-6.206981,-6.5925393,-1.372923,-4.1814895,-4.433711,-4.5768414,0.2476767,1626.349443799403,1701.3493312572155,2603.6402925531916,0.0453374335106383,0.025395803,FAKE_REDUCED,150.0,153.0,Obama-to-Biden.wav
-492.905,88.072395,-5.4193172,-2.4379535,-7.9375815,-18.535093,-22.21122,-13.912203,-17.536394,-7.8296313,-7.215989,-11.235878,-1.4928395,-2.6598935,-6.3318353,-3.6192296,-0.41656467,-4.1784077,-4.396389,-5.1107078,0.28173316,1950.1261215513364,2247.607379293501,3331.532579787234,0.051392121010638295,0.03432786,FAKE_REDUCED,152.5,155.5,Obama-to-Biden.wav
-605.7808,28.887745,-0.9289173,3.1835108,5.7800474,0.82266426,-6.5094643,-5.356959,-7.414829,-3.7083645,-1.3625678,-2.020294,-0.10842203,-0.21616243,-1.5198054,-2.6951456,-1.2160918,-1.8239346,-2.2153316,-1.644652,0.12266493,664.7118270090588,852.7316210799212,1141.4561170212767,0.014964261968085106,0.008237408,FAKE_REDUCED,155.0,158.0,Obama-to-Biden.wav
-1070.8082,-2.992213,-7.451766,6.1659164,10.078389,-2.7370875,-3.9817772,6.9414024,5.1460967,-5.9698553,-0.4058357,5.930583,1.8831522,-4.5924315,1.0981902,2.8402686,-1.5973357,-0.74910563,-0.122827955,1.9980206,0.126259,3494.256476333462,2458.201830670689,6827.958776595745,0.037352476728723404,1.3637487e-05,FAKE_REDUCED,157.5,160.5,Obama-to-Biden.wav
-1086.5614,3.4978256,-1.8441781,5.0018554,10.734097,0.28676292,-1.8740683,5.3911495,6.0617743,-3.8215275,-1.0142275,4.358387,3.5769222,-2.3397858,-1.1518807,2.6841333,-0.042058837,-1.0946532,-0.3538387,1.1451093,0.183884,3163.222841351216,2440.460384635487,6458.028590425532,0.01951670545212766,1.0330883e-05,FAKE_REDUCED,160.0,163.0,Obama-to-Biden.wav
-558.2104,40.290344,-8.599369,4.847514,3.0843532,1.4651172,-6.5996227,-6.469174,-13.9945,-6.2413273,-2.9323268,-10.36603,-3.3765378,-2.1184127,-3.866211,-2.5679517,-2.3451867,-3.2818367,-1.4397812,-3.809895,0.16823436,1073.180067560721,1123.4616660180418,1977.809175531915,0.025425947473404254,0.017758444,FAKE_REDUCED,162.5,165.5,Obama-to-Biden.wav
